"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2022","-0.20 %","-2.70 %","-","F","Mar 03, 2022","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2021","-2.70 %","-2.40 %","-","F","Feb 03, 2022","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2021","-2.40 %","-3.60 %","-","F","Jan 13, 2022","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2021","-3.60 %","0.10 %","-","F","Dec 02, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2021","0.10 %","2.20 %","-","F","Nov 04, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2021","2.20 %","2.80 %","-","F","Oct 07, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2021 (R)","2.80 %","2.10 %","-","F","Sep 02, 2021","11:00","Oct 07, 2021"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2021","2.10 %","12.30 %","-","F","Aug 05, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2021","12.30 %","25.70 %","-","F","Jul 01, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2021","25.70 %","3.00 %","-","F","Jun 03, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2021","3.00 %","-3.80 %","-","F","May 06, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2021","-3.80 %","-2.40 %","-","F","Apr 01, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2021","-2.40 %","1.70 %","-","F","Mar 04, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2020","1.70 %","-2.10 %","-","F","Feb 04, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2020","-2.10 %","-2.50 %","-","F","Jan 14, 2021","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2020","-2.50 %","-2.10 %","-","F","Dec 03, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2020","-2.10 %","-0.40 %","-","F","Nov 05, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2020","-0.40 %","-3.40 %","-","F","Oct 01, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2020 (R)","-3.40 %","-4.90 %","-","F","Sep 03, 2020","11:00","Oct 01, 2020"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2020","-4.90 %","-13.60 %","-","F","Aug 06, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2020","-13.60 %","-23.30 %","-","F","Jul 02, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2020","-23.30 %","-5.00 %","-","F","Jun 04, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2020 (R)","-5.00 %","0.00 %","-","F","Apr 20, 2020","11:00","Jun 04, 2020"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","29 Feb 2020","0.00 %","-3.60 %","-","F","Mar 15, 2020","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2020","-3.60 %","-4.90 %","-","F","Mar 05, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2019","-4.90 %","-3.10 %","-","F","Feb 06, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2019","-3.10 %","-2.10 %","-","F","Jan 07, 2020","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2019","-2.10 %","-1.30 %","-","F","Dec 05, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2019","-1.30 %","-4.70 %","-","F","Oct 31, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2019","-4.70 %","-1.90 %","-","F","Oct 03, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2019","-1.90 %","-1.60 %","-","F","Sep 05, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2019","-1.60 %","-1.30 %","-","F","Aug 01, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2019","-1.30 %","1.60 %","-","F","Jul 04, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2019","1.60 %","-2.80 %","-","F","Jun 06, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2019","-2.80 %","-1.00 %","-","F","May 02, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2019","-1.00 %","0.10 %","-","F","Apr 04, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2019","0.10 %","0.10 %","-","F","Mar 07, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2018 (R)","0.10 %","0.90 %","-","F","Feb 07, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2018","0.90 %","2.20 %","-","F","Jan 08, 2019","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2018","2.20 %","0.30 %","-","F","Dec 06, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2018","0.30 %","0.40 %","-","F","Nov 01, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2018 (R)","0.40 %","2.70 %","-","F","Oct 04, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2018","2.70 %","0.60 %","-","F","Sep 06, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2018","0.60 %","0.20 %","-","F","Aug 02, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2018","0.20 %","-0.70 %","-","F","Jul 05, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2018","-0.70 %","-0.10 %","-","F","May 31, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2018","-0.10 %","0.40 %","-","F","May 03, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2018","0.40 %","1.20 %","-","F","Apr 05, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2018","1.20 %","1.00 %","-","F","Mar 01, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2017","1.00 %","0.90 %","-","F","Feb 01, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2017","0.90 %","0.00 %","-","F","Jan 04, 2018","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2017","0.00 %","0.20 %","-","F","Nov 30, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2017","0.20 %","1.70 %","-","F","Nov 02, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2017","1.70 %","-1.50 %","-","F","Oct 05, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2017","-1.50 %","1.60 %","-","F","Aug 31, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2017","1.60 %","3.40 %","-","F","Aug 03, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2017","3.40 %","0.10 %","-","F","Jul 06, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2017","0.10 %","2.70 %","-","F","Jun 01, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2017","2.70 %","-3.60 %","-","F","May 04, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2017","-3.60 %","-0.60 %","-","F","Mar 30, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2017","-0.60 %","-1.00 %","-","F","Mar 02, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2016","-1.00 %","0.30 %","-","F","Feb 02, 2017","13:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2016","0.30 %","-0.50 %","-","F","Jan 05, 2017","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2016","-0.50 %","-0.70 %","-","F","Dec 01, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2016","-0.70 %","1.60 %","-","F","Nov 03, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2016","1.60 %","-0.60 %","-","F","Oct 06, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2016","-0.60 %","-2.20 %","-","F","Sep 01, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2016","-2.20 %","-0.80 %","-","F","Aug 04, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2016","-0.80 %","-1.40 %","-","F","Jul 07, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2016","-1.40 %","-5.70 %","-","F","Jun 02, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2016","-5.70 %","0.40 %","-","F","May 05, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","29 Feb 2016","0.40 %","-3.20 %","-","F","Mar 31, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2016","-3.20 %","-1.50 %","-","F","Mar 03, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2015","-1.50 %","-2.40 %","-","F","Feb 04, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2015","-2.40 %","-2.70 %","-","F","Jan 07, 2016","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2015","-2.70 %","-3.70 %","-","F","Dec 03, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2015","-3.70 %","-5.40 %","-","F","Nov 05, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2015","-5.40 %","-1.60 %","-","F","Oct 01, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2015 (R)","-1.60 %","-1.30 %","-","F","Sep 03, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2015","-1.30 %","-2.70 %","-","F","Aug 06, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2015","-2.70 %","-2.40 %","-","F","Jul 02, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2015","-2.40 %","1.60 %","-","F","Jun 04, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2015 (R)","1.60 %","-0.80 %","-","F","May 07, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2015","-0.80 %","-1.30 %","-","F","Apr 02, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2015","-1.30 %","-1.60 %","-","F","Mar 05, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2014","-1.60 %","-0.80 %","-","F","Feb 05, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2014","-0.80 %","-1.00 %","-","F","Jan 08, 2015","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2014","-1.00 %","-0.30 %","-","F","Dec 04, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2014","-0.30 %","-3.10 %","-","F","Nov 06, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2014","-3.10 %","-3.10 %","-","F","Oct 02, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2014 (R)","-3.10 %","-2.70 %","-","F","Sep 04, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2014","-2.70 %","-1.00 %","-","F","Jul 30, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2014 (R)","-1.00 %","0.10 %","-","F","Jul 03, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2014","0.10 %","0.70 %","-","F","Jun 05, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2014","0.70 %","2.20 %","-","F","Apr 30, 2014","12:30","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2014","2.20 %","2.80 %","-","F","Apr 03, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2014","2.80 %","1.30 %","-","F","Mar 06, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2013","1.30 %","-2.40 %","-","F","Jan 29, 2014","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2013","-2.40 %","1.90 %","-","F","Jan 07, 2014","11:15","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2013","1.90 %","0.90 %","-","F","Nov 28, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2013","0.90 %","1.70 %","-","F","Oct 30, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2013","1.70 %","1.80 %","-","F","Oct 03, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2013","1.80 %","0.00 %","-","F","Sep 05, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2013","0.00 %","0.60 %","-","F","Aug 01, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2013","0.60 %","1.00 %","-","F","Jul 04, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2013","1.00 %","-3.00 %","-","F","Jun 06, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2013","-3.00 %","-6.90 %","-","F","May 02, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2013","-6.90 %","-4.10 %","-","F","Apr 04, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2013","-4.10 %","-3.80 %","-","F","Mar 07, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2012","-3.80 %","-1.70 %","-","F","Jan 31, 2013","11:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2012","-1.70 %","-1.70 %","-","F","Nov 30, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2012","-1.70 %","-2.60 %","-","F","Nov 01, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2012","-2.60 %","-1.30 %","-","F","Sep 30, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2012","-1.30 %","-2.00 %","-","F","Aug 31, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2012","-2.00 %","-3.10 %","-","F","Jul 31, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2012","-3.10 %","-5.10 %","-","F","Jun 30, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2012","-5.10 %","-5.50 %","-","F","May 31, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2012","-5.50 %","-4.40 %","-","F","Apr 30, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2012","-4.40 %","1.80 %","-","F","Mar 31, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","29 Feb 2012","1.80 %","0.30 %","-","F","Feb 29, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2012","0.30 %","1.10 %","-","F","Jan 31, 2012","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2011","1.10 %","0.30 %","-","F","Dec 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2011","0.30 %","-0.80 %","-","F","Nov 30, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2011","-0.80 %","1.90 %","-","F","Oct 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Sep 2011","1.90 %","0.50 %","-","F","Sep 30, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Aug 2011","0.50 %","0.20 %","-","F","Aug 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jul 2011","0.20 %","0.60 %","-","F","Jul 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Jun 2011","0.60 %","2.50 %","-","F","Jun 30, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 May 2011","2.50 %","2.50 %","-","F","May 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Apr 2011","2.50 %","1.60 %","-","F","Apr 30, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Mar 2011","1.60 %","1.50 %","-","F","Mar 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","28 Feb 2011","1.50 %","1.10 %","-","F","Feb 28, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Jan 2011","1.10 %","0.80 %","-","F","Jan 31, 2011","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Dec 2010","0.80 %","2.40 %","-","F","Dec 31, 2010","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","30 Nov 2010","2.40 %","2.40 %","-","F","Nov 30, 2010","00:00","-"
"","","SAFZAXX02Ma007","Electricity Consumption (YoY)","Southern Africa","South Africa","","Monthly","31 Oct 2010","2.40 %","-0.70 %","-","F","Oct 31, 2010","00:00","-"
